"model","pv_draw_id","mediator","term","estimate","std.error"
"JPA",24,"FDSC","C612_C3",0.0587122496261016,0.16835442787503
"JPA",24,"FDSC","C612_C4",0.0114052269821713,0.166073467651186
"JPA",24,"FDSC","C612_C5",0.0034817322691856,0.173239349350789
"JPA",24,"FDSC","C612_C6",0.0908606184379035,0.166054570086319
"JPA",24,"FDSC","C612_C7",0.0932480139542924,0.137615404897901
"JPA",24,"FDSC","C612_C8",0.219186767875174,0.174688863601758
"JPA",24,"GOVG","C05_C2",-0.0862367781301144,0.185560004727076
"JPA",24,"GOVG","C05_C3",-0.149741092591006,0.135508711674766
"JPA",24,"GOVG","C05_C4",0.0989913178861057,0.177040078399478
"JPA",24,"GOVG","C05_C5",-0.197996846851174,0.172803062585009
"JPA",24,"GOVG","C05_C6",-0.129785303794785,0.144922176160266
"JPA",24,"GOVG","C612_C2",0.0404148069631103,0.124397546843846
"JPA",24,"GOVG","C612_C3",-0.0728755261208493,0.163210798551854
"JPA",24,"GOVG","C612_C4",-0.0646582581435992,0.163262863528586
"JPA",24,"GOVG","C612_C5",-0.163126927632332,0.169340949918983
"JPA",24,"GOVG","C612_C6",0.0750552667616626,0.16319035002468
"JPA",24,"GOVG","C612_C7",0.180040569848212,0.136001687667627
"JPA",24,"GOVG","C612_C8",-0.0153786924369131,0.176222145012203
"JPA",24,"VLNC","C05_C2",-0.288687855322717,0.182915806504216
"JPA",24,"VLNC","C05_C3",-0.0672521910284139,0.131630750293725
"JPA",24,"VLNC","C05_C4",0.120632348889673,0.166930547848791
"JPA",24,"VLNC","C05_C5",-0.0236557779849924,0.168873590561347
"JPA",24,"VLNC","C05_C6",-0.0231290432734651,0.140081744398435
"JPA",24,"VLNC","C612_C2",0.0240217291813104,0.122492754633689
"JPA",24,"VLNC","C612_C3",-0.141721153929218,0.161930177525604
"JPA",24,"VLNC","C612_C4",-0.00131449659446239,0.160816866852458
"JPA",24,"VLNC","C612_C5",0.140276665050464,0.166034834094418
"JPA",24,"VLNC","C612_C6",0.240090639831394,0.156754487287368
"JPA",24,"VLNC","C612_C7",0.05757385055288,0.132018790257737
"JPA",24,"VLNC","C612_C8",0.173146122299029,0.170924333321362
"JPA",24,"SCSP","C05_C2",-0.378580815424991,0.297494876875146
"JPA",24,"SCSP","C05_C3",-0.413625437544927,0.222775626161189
"JPA",24,"SCSP","C05_C4",0.0164096467117368,0.306476245878044
"JPA",24,"SCSP","C05_C5",-0.683534738341926,0.26085462297497
"JPA",24,"SCSP","C05_C6",-0.428443570378451,0.236898753291799
"JPA",24,"SCSP","C612_C2",0.163123742535828,0.189521764954903
"JPA",24,"SCSP","C612_C3",-0.0939304616694257,0.245726469976841
"JPA",24,"SCSP","C612_C4",0.262946659808456,0.258707016291431
"JPA",24,"SCSP","C612_C5",0.307824439642717,0.269508816353146
"JPA",24,"SCSP","C612_C6",0.0646569756647483,0.247474789280375
"JPA",24,"SCSP","C612_C7",0.0312697972233962,0.204572472061651
"JPA",24,"SCSP","C612_C8",0.00648134400850846,0.260499990756048
"JPA",24,"SCHL","C05_C2",-0.438994102212645,0.266173242425134
"JPA",24,"SCHL","C05_C3",-0.546019378035996,0.195537234963832
"JPA",24,"SCHL","C05_C4",-0.316562786647185,0.25269997401655
"JPA",24,"SCHL","C05_C5",-0.500791360784787,0.251884791811306
"JPA",24,"SCHL","C05_C6",-0.433939277856491,0.208072060668245
"JPA",24,"SCHL","C612_C2",0.139290025791002,0.17583946036901
"JPA",24,"SCHL","C612_C3",-0.0716642145340239,0.23478640192067
"JPA",24,"SCHL","C612_C4",0.442704466357684,0.243135107078866
"JPA",24,"SCHL","C612_C5",0.291251847114786,0.24314860216936
"JPA",24,"SCHL","C612_C6",0.0148493427240892,0.226247571454516
"JPA",24,"SCHL","C612_C7",0.143140586004488,0.190990480006351
"JPA",24,"SCHL","C612_C8",0.613273716702567,0.255747419623258
"JPA",25,"DNKA","C05_C2",-0.218312531664613,0.180689618707002
"JPA",25,"DNKA","C05_C3",-0.170729138735224,0.126622424022592
"JPA",25,"DNKA","C05_C4",-0.106765494240384,0.170811469915041
"JPA",25,"DNKA","C05_C5",-0.0688920880014422,0.166403251043637
"JPA",25,"DNKA","C05_C6",-0.250089797115443,0.13665350932793
"JPA",25,"DNKA","C612_C2",0.0062950029401695,0.123076511477748
"JPA",25,"DNKA","C612_C3",0.175471004211701,0.155205127240521
"JPA",25,"DNKA","C612_C4",-0.0386752908517878,0.161373019716117
"JPA",25,"DNKA","C612_C5",-0.0516322085166023,0.165891184425409
"JPA",25,"DNKA","C612_C6",0.10293918345544,0.158394254073584
"JPA",25,"DNKA","C612_C7",-0.197865154122267,0.133152042912769
"JPA",25,"DNKA","C612_C8",-0.106942410191537,0.180961615705514
"JPA",25,"ESXC","C05_C2",-0.149539115054251,0.223134430556634
"JPA",25,"ESXC","C05_C3",-0.0988425945254114,0.158211929628672
"JPA",25,"ESXC","C05_C4",-0.167463599106647,0.216052843990376
"JPA",25,"ESXC","C05_C5",0.0170875125240507,0.210403810141728
"JPA",25,"ESXC","C05_C6",-0.0595576973519229,0.169748922185102
"JPA",25,"ESXC","C612_C2",-0.260298856759589,0.151661626685999
"JPA",25,"ESXC","C612_C3",-0.0464110657953636,0.193453538164834
"JPA",25,"ESXC","C612_C4",-0.354561246242928,0.203070311291099
"JPA",25,"ESXC","C612_C5",0.00403038058628923,0.203506738869582
"JPA",25,"ESXC","C612_C6",-0.0787322711319065,0.194646172717753
"JPA",25,"ESXC","C612_C7",-0.265928515627947,0.163300792712685
"JPA",25,"ESXC","C612_C8",-0.239936438270852,0.223400199569547
"JPA",25,"FDSC","C05_C2",0.143403800829875,0.18674210733844
"JPA",25,"FDSC","C05_C3",0.136706827776928,0.133362841732173
"JPA",25,"FDSC","C05_C4",0.339977889521835,0.174618373523922
"JPA",25,"FDSC","C05_C5",-0.223418535045454,0.185147576797394
"JPA",25,"FDSC","C05_C6",0.130289524863469,0.143326523726398
"JPA",25,"FDSC","C612_C2",0.0626146560160937,0.127799767249129
"JPA",25,"FDSC","C612_C3",0.00216206832082716,0.163962259619105
"JPA",25,"FDSC","C612_C4",-0.254537105120951,0.172096444601011
"JPA",25,"FDSC","C612_C5",-0.0125285978956801,0.171446393011275
"JPA",25,"FDSC","C612_C6",0.0567318929220292,0.16523840079095
"JPA",25,"FDSC","C612_C7",-0.0932287551884535,0.13796875403036
"JPA",25,"FDSC","C612_C8",0.232857088767573,0.180102337177055
"JPA",25,"GOVG","C05_C2",-0.244723419154,0.184306709411061
"JPA",25,"GOVG","C05_C3",-0.175916385075065,0.132762586671805
"JPA",25,"GOVG","C05_C4",0.076405450771607,0.178976252523502
"JPA",25,"GOVG","C05_C5",-0.160593813591164,0.172467377051481
"JPA",25,"GOVG","C05_C6",-0.0905993146249294,0.143029539126895
"JPA",25,"GOVG","C612_C2",0.0631962331625024,0.12568241047602
"JPA",25,"GOVG","C612_C3",0.00599069751618361,0.160554188310705
"JPA",25,"GOVG","C612_C4",-0.0341587201073554,0.164703003613843
"JPA",25,"GOVG","C612_C5",-0.0795732790239605,0.169268661786501
"JPA",25,"GOVG","C612_C6",0.234568760846302,0.164903387176265
"JPA",25,"GOVG","C612_C7",0.194140122233115,0.135759336361828
"JPA",25,"GOVG","C612_C8",0.271552761069469,0.185454082609179
"JPA",25,"VLNC","C05_C2",-0.132030522087517,0.178066288793648
"JPA",25,"VLNC","C05_C3",-0.124336551253427,0.126324380492332
"JPA",25,"VLNC","C05_C4",-0.0135258638747419,0.168288783136553
"JPA",25,"VLNC","C05_C5",-0.0371333999396045,0.167227520396989
"JPA",25,"VLNC","C05_C6",-0.100117961445621,0.135811240565978
"JPA",25,"VLNC","C612_C2",0.139221124311389,0.123432223952692
"JPA",25,"VLNC","C612_C3",0.134628508959717,0.156562690609779
"JPA",25,"VLNC","C612_C4",-0.0901173934618066,0.164674035278525
"JPA",25,"VLNC","C612_C5",0.218824617072028,0.164801435508487
"JPA",25,"VLNC","C612_C6",0.27025162190495,0.158010217950851
"JPA",25,"VLNC","C612_C7",0.0702064820575329,0.132240481605962
"JPA",25,"VLNC","C612_C8",0.18157621910181,0.177692379698978
"JPA",25,"SCSP","C05_C2",-0.303732804192542,0.315622385942355
"JPA",25,"SCSP","C05_C3",-0.543012871408872,0.226224057057749
"JPA",25,"SCSP","C05_C4",-0.679228615211402,0.284187499032814
"JPA",25,"SCSP","C05_C5",-0.62022427066193,0.273659454591422
"JPA",25,"SCSP","C05_C6",-0.501542354256823,0.241035313938669
"JPA",25,"SCSP","C612_C2",0.107372324621258,0.18976913301671
"JPA",25,"SCSP","C612_C3",0.325133501399159,0.258713518501232
"JPA",25,"SCSP","C612_C4",0.245798848928433,0.251258570372519
"JPA",25,"SCSP","C612_C5",0.0221600253115081,0.251282098140986
"JPA",25,"SCSP","C612_C6",0.206197208907909,0.249209288382685
"JPA",25,"SCSP","C612_C7",0.192263779648825,0.206262497058399
"JPA",25,"SCSP","C612_C8",0.0884132060216297,0.275334131000348
"JPA",25,"SCHL","C05_C2",-0.045410872615298,0.266470160363968
"JPA",25,"SCHL","C05_C3",-0.456199307874175,0.185754318664373
"JPA",25,"SCHL","C05_C4",-0.149573363163812,0.252996781976126
"JPA",25,"SCHL","C05_C5",-0.249015517385103,0.25534950722196
"JPA",25,"SCHL","C05_C6",-0.40649340676342,0.19819795729298
"JPA",25,"SCHL","C612_C2",0.126773098387154,0.180449375275229
"JPA",25,"SCHL","C612_C3",-0.482585872600146,0.224158872860019
"JPA",25,"SCHL","C612_C4",0.516860416858378,0.245159403572674
"JPA",25,"SCHL","C612_C5",-0.0808887583788851,0.237098475615414
"JPA",25,"SCHL","C612_C6",0.266711675523445,0.237220830695412
"JPA",25,"SCHL","C612_C7",0.0540825464135499,0.19259492631045
"JPA",25,"SCHL","C612_C8",0.43371596833292,0.2640404863403
"JPA",26,"DNKA","C05_C2",-0.267487155952797,0.179795415876488
"JPA",26,"DNKA","C05_C3",-0.13517231178458,0.12827667804171
"JPA",26,"DNKA","C05_C4",-0.0910026041148657,0.168642660737412
"JPA",26,"DNKA","C05_C5",-0.0745641657096171,0.168960046119066
"JPA",26,"DNKA","C05_C6",-0.123554090144165,0.137069020606842
"JPA",26,"DNKA","C612_C2",0.0153323762773342,0.122151817396896
"JPA",26,"DNKA","C612_C3",0.178578865269226,0.159349262735755
"JPA",26,"DNKA","C612_C4",0.0454435543518092,0.157140009129379
"JPA",26,"DNKA","C612_C5",-0.0366197031140291,0.166719146869816
"JPA",26,"DNKA","C612_C6",0.121303752770481,0.159610089074585
"JPA",26,"DNKA","C612_C7",-0.22913635784956,0.132950879574451
"JPA",26,"DNKA","C612_C8",-0.159141604159947,0.17834462218011
"JPA",26,"ESXC","C05_C2",-0.231248910599619,0.218353125247199
"JPA",26,"ESXC","C05_C3",-0.0706714328022486,0.159524825870334
"JPA",26,"ESXC","C05_C4",-0.00878340611869023,0.210696095656491
"JPA",26,"ESXC","C05_C5",-0.257000040455512,0.213839281036144
"JPA",26,"ESXC","C05_C6",-0.0624566578975289,0.16935398791353
"JPA",26,"ESXC","C612_C2",-0.316699492854295,0.15065873875011
"JPA",26,"ESXC","C612_C3",-0.264283019016997,0.20095243483941
"JPA",26,"ESXC","C612_C4",-0.261273516593506,0.197839340322709
"JPA",26,"ESXC","C612_C5",-0.187990263160714,0.204716259676455
"JPA",26,"ESXC","C612_C6",0.120109308628165,0.194372925527263
"JPA",26,"ESXC","C612_C7",-0.244979616560869,0.162664627213029
"JPA",26,"ESXC","C612_C8",-0.494432081069916,0.220284105772014
"JPA",26,"FDSC","C05_C2",0.121360454238775,0.184278260005663
"JPA",26,"FDSC","C05_C3",0.148936499621498,0.135051701313417
"JPA",26,"FDSC","C05_C4",0.0529582346175981,0.1783016743062
"JPA",26,"FDSC","C05_C5",-0.0811858768822155,0.182886890489883
"JPA",26,"FDSC","C05_C6",0.11543674648754,0.144182803081292
"JPA",26,"FDSC","C612_C2",0.204010982094531,0.127285713763468
"JPA",26,"FDSC","C612_C3",0.093835226253448,0.169642795452313
"JPA",26,"FDSC","C612_C4",-0.184897951048798,0.170665183809421
"JPA",26,"FDSC","C612_C5",0.0149523524591071,0.174364132394924
"JPA",26,"FDSC","C612_C6",0.383897180674047,0.162929687594356
"JPA",26,"FDSC","C612_C7",0.0221968753333707,0.138538852534593
"JPA",26,"FDSC","C612_C8",0.203213434023516,0.179384193775289
"JPA",26,"GOVG","C05_C2",0.00890252866204466,0.182272399814449
"JPA",26,"GOVG","C05_C3",-0.191684502424593,0.133871079604938
"JPA",26,"GOVG","C05_C4",0.113098102055576,0.176311004344723
"JPA",26,"GOVG","C05_C5",-0.114278951151455,0.174559499330251
"JPA",26,"GOVG","C05_C6",-0.189143050576371,0.142355091321247
"JPA",26,"GOVG","C612_C2",0.0872484990859147,0.124903090916266
"JPA",26,"GOVG","C612_C3",0.00351802156226078,0.165068097165111
"JPA",26,"GOVG","C612_C4",-0.0635642540900196,0.161065118714124
"JPA",26,"GOVG","C612_C5",-0.181093661067121,0.169643847483344
"JPA",26,"GOVG","C612_C6",0.0954106469010972,0.165154973131276
"JPA",26,"GOVG","C612_C7",0.190294105330693,0.135279546802101
"JPA",26,"GOVG","C612_C8",0.057509219071768,0.181198925026784
"JPA",26,"VLNC","C05_C2",-0.0925017174003901,0.176351795582839
"JPA",26,"VLNC","C05_C3",-0.114147017603681,0.129183091628023
"JPA",26,"VLNC","C05_C4",0.0560834164657311,0.167322976562541
"JPA",26,"VLNC","C05_C5",-0.045895498734951,0.169334805718444
"JPA",26,"VLNC","C05_C6",0.0279724586076848,0.137006919926009
"JPA",26,"VLNC","C612_C2",0.144256000173301,0.121825130838877
"JPA",26,"VLNC","C612_C3",-0.0419302291860708,0.161870277643196
"JPA",26,"VLNC","C612_C4",0.0305827286183248,0.157878447576663
"JPA",26,"VLNC","C612_C5",0.0921605689437255,0.16582665398195
"JPA",26,"VLNC","C612_C6",0.127446782448958,0.160319313248753
"JPA",26,"VLNC","C612_C7",-0.0767827538433744,0.13198621703962
"JPA",26,"VLNC","C612_C8",0.129836137106251,0.174315912951678
"JPA",26,"SCSP","C05_C2",-0.508425392354707,0.285221115625331
"JPA",26,"SCSP","C05_C3",-0.402844027678964,0.220518188072146
"JPA",26,"SCSP","C05_C4",-0.240843171047021,0.287934854169229
"JPA",26,"SCSP","C05_C5",-0.682545649738213,0.265156221334279
"JPA",26,"SCSP","C05_C6",-0.328052444467763,0.2339341592927
"JPA",26,"SCSP","C612_C2",0.0782508356371271,0.192069103831312
"JPA",26,"SCSP","C612_C3",-0.176178106172729,0.24192410137565
"JPA",26,"SCSP","C612_C4",0.384737152303746,0.266939336171447
"JPA",26,"SCSP","C612_C5",-0.0352823266546503,0.257091729576004
"JPA",26,"SCSP","C612_C6",0.0478052706680729,0.249951602688189
"JPA",26,"SCSP","C612_C7",-0.0327422274365854,0.204566294350091
"JPA",26,"SCSP","C612_C8",-0.057771640802572,0.266308152680568
"JPA",26,"SCHL","C05_C2",-0.227804700939908,0.258121450924692
"JPA",26,"SCHL","C05_C3",-0.36987378016438,0.188937553455818
"JPA",26,"SCHL","C05_C4",-0.30557887494997,0.248028389798552
"JPA",26,"SCHL","C05_C5",-0.191233375036283,0.256302163989435
"JPA",26,"SCHL","C05_C6",-0.225564342851507,0.20132501946545
"JPA",26,"SCHL","C612_C2",0.0634214879635669,0.176322372060925
"JPA",26,"SCHL","C612_C3",-0.187261494103069,0.23311561071662
"JPA",26,"SCHL","C612_C4",0.179404682902989,0.234965910279234
"JPA",26,"SCHL","C612_C5",0.158097083516255,0.239119239849016
"JPA",26,"SCHL","C612_C6",0.185290151283865,0.234145042354152
"JPA",26,"SCHL","C612_C7",-0.050219285294918,0.189321785753336
"JPA",26,"SCHL","C612_C8",0.510855871876996,0.254716088211433
"JPA",27,"DNKA","C05_C2",-0.121159983870801,0.175835734053322
"JPA",27,"DNKA","C05_C3",-0.120246691722979,0.127671039587919
"JPA",27,"DNKA","C05_C4",-0.0557280390457286,0.168688313342685
"JPA",27,"DNKA","C05_C5",-0.0107027501026825,0.167901381094087
"JPA",27,"DNKA","C05_C6",-0.220057871553878,0.136646803623243
"JPA",27,"DNKA","C612_C2",0.0544151669074203,0.123054328956062
"JPA",27,"DNKA","C612_C3",0.0863074316693709,0.156515410558661
"JPA",27,"DNKA","C612_C4",0.0621688177363293,0.157949065884041
"JPA",27,"DNKA","C612_C5",-0.104004527660992,0.167200694007957
"JPA",27,"DNKA","C612_C6",0.125257688804412,0.156591285671269
"JPA",27,"DNKA","C612_C7",-0.140814918352344,0.13315749267626
"JPA",27,"DNKA","C612_C8",-0.205913326643448,0.17668017078444
"JPA",27,"ESXC","C05_C2",-0.151832242943097,0.219089217385408
"JPA",27,"ESXC","C05_C3",-0.00739078762745464,0.158017996254457
"JPA",27,"ESXC","C05_C4",-0.230231087527393,0.211745398425321
"JPA",27,"ESXC","C05_C5",0.0183081514109242,0.212698560206631
"JPA",27,"ESXC","C05_C6",-0.17108599080562,0.168782046665917
"JPA",27,"ESXC","C612_C2",-0.339972050969382,0.152419769364551
"JPA",27,"ESXC","C612_C3",0.0507191000048745,0.196054827338571
"JPA",27,"ESXC","C612_C4",-0.338997979630556,0.198438551867866
"JPA",27,"ESXC","C612_C5",-0.063797983261786,0.202586385169049
"JPA",27,"ESXC","C612_C6",-0.0833260722467141,0.192220847419994
"JPA",27,"ESXC","C612_C7",-0.137894005939105,0.163880936172622
"JPA",27,"ESXC","C612_C8",-0.401440831396567,0.214300795129861
"JPA",27,"FDSC","C05_C2",0.280177936317226,0.179899323718294
"JPA",27,"FDSC","C05_C3",0.159075172255187,0.134880261593006
"JPA",27,"FDSC","C05_C4",0.136243863799657,0.177430932637391
"JPA",27,"FDSC","C05_C5",-0.0998116882766861,0.183538166402358
"JPA",27,"FDSC","C05_C6",0.181565271729132,0.14335343493223
"JPA",27,"FDSC","C612_C2",0.104966878513264,0.128016916090445
"JPA",27,"FDSC","C612_C3",0.0757124875487787,0.16447886623915
"JPA",27,"FDSC","C612_C4",-0.0517327998264672,0.166936480286304
"JPA",27,"FDSC","C612_C5",-0.0728568039440739,0.173946901685185
"JPA",27,"FDSC","C612_C6",0.146867577808438,0.164089698577314
"JPA",27,"FDSC","C612_C7",-0.0158170953137799,0.138405025969908
"JPA",27,"FDSC","C612_C8",0.110820745550963,0.177247490279622
"JPA",27,"GOVG","C05_C2",-0.103903494739964,0.182236051769469
"JPA",27,"GOVG","C05_C3",-0.325103064172122,0.133394914313592
"JPA",27,"GOVG","C05_C4",-0.0855115415940789,0.176855767933644
"JPA",27,"GOVG","C05_C5",-0.258502776946617,0.173323180756871
"JPA",27,"GOVG","C05_C6",-0.193035524375381,0.142223584151293
"JPA",27,"GOVG","C612_C2",0.189716572177973,0.12566834296198
"JPA",27,"GOVG","C612_C3",0.0691949455632642,0.161685928505165
"JPA",27,"GOVG","C612_C4",0.166482931190687,0.16139189233113
"JPA",27,"GOVG","C612_C5",-0.0684597281842915,0.167985458227177
"JPA",27,"GOVG","C612_C6",0.277183758915922,0.162916520102088
"JPA",27,"GOVG","C612_C7",0.23376717333398,0.135587398038267
"JPA",27,"GOVG","C612_C8",0.311553309923837,0.17805498759797
"JPA",27,"VLNC","C05_C2",-0.0161382696226638,0.173616698441019
"JPA",27,"VLNC","C05_C3",-0.0729530409645855,0.128167235973373
"JPA",27,"VLNC","C05_C4",0.104464988351071,0.166419686998921
"JPA",27,"VLNC","C05_C5",-0.0544330780600469,0.169589277286881
"JPA",27,"VLNC","C05_C6",-0.0498150034380555,0.136500819809358
"JPA",27,"VLNC","C612_C2",0.127441174880731,0.122891111363957
"JPA",27,"VLNC","C612_C3",0.00159463662698947,0.15737292522508
"JPA",27,"VLNC","C612_C4",-0.0372561540740808,0.160054887805364
"JPA",27,"VLNC","C612_C5",0.134065372751084,0.164537698790397
"JPA",27,"VLNC","C612_C6",0.123420552189003,0.158095926423432
"JPA",27,"VLNC","C612_C7",0.0510445462294782,0.132140551601895
"JPA",27,"VLNC","C612_C8",0.0445207181675832,0.175119529159075
"JPA",27,"SCSP","C05_C2",-0.193785830676842,0.283332849812308
"JPA",27,"SCSP","C05_C3",-0.288331457587111,0.212192940878419
"JPA",27,"SCSP","C05_C4",0.0208290276452145,0.295064615766572
"JPA",27,"SCSP","C05_C5",-0.61620594472561,0.25634937478485
"JPA",27,"SCSP","C05_C6",-0.190273308342444,0.225181202735194
"JPA",27,"SCSP","C612_C2",-0.0171348600064336,0.196091152065636
"JPA",27,"SCSP","C612_C3",-0.302406004060144,0.239825362913232
"JPA",27,"SCSP","C612_C4",0.142004086153931,0.261242986617257
"JPA",27,"SCSP","C612_C5",-0.0829707008686462,0.26282623895823
"JPA",27,"SCSP","C612_C6",0.197417855672791,0.263248223867552
"JPA",27,"SCSP","C612_C7",-0.184859595234572,0.208994387532438
"JPA",27,"SCSP","C612_C8",-0.328177923003952,0.252571118101592
"JPA",27,"SCHL","C05_C2",-0.193727029101364,0.257363392244113
"JPA",27,"SCHL","C05_C3",-0.465262739256058,0.187282105986476
"JPA",27,"SCHL","C05_C4",-0.271084187152712,0.246314159534127
"JPA",27,"SCHL","C05_C5",-0.340560500965418,0.257476876496956
"JPA",27,"SCHL","C05_C6",-0.355945684840913,0.199608340447591
"JPA",27,"SCHL","C612_C2",0.0796195799989096,0.17894501584348
"JPA",27,"SCHL","C612_C3",-0.288221652429785,0.226776374065879
"JPA",27,"SCHL","C612_C4",0.455583360972127,0.239218241386836
"JPA",27,"SCHL","C612_C5",0.216366399664252,0.237717726480039
"JPA",27,"SCHL","C612_C6",0.0358789022473201,0.228344930222611
"JPA",27,"SCHL","C612_C7",0.140747568141515,0.193603959657049
"JPA",27,"SCHL","C612_C8",0.653495117993803,0.256108874187074
"JPA",28,"DNKA","C05_C2",-0.142976487793311,0.176508064329472
"JPA",28,"DNKA","C05_C3",-0.239846301368158,0.128390797712871
"JPA",28,"DNKA","C05_C4",-0.225351126192455,0.16876126409267
"JPA",28,"DNKA","C05_C5",-0.23272199222674,0.171901228390913
"JPA",28,"DNKA","C05_C6",-0.225453528287905,0.138896730216407
"JPA",28,"DNKA","C612_C2",-0.0816271573014687,0.12323065372615
"JPA",28,"DNKA","C612_C3",0.225748067667433,0.154849345186098
"JPA",28,"DNKA","C612_C4",0.183162923997557,0.160565048442916
"JPA",28,"DNKA","C612_C5",-0.0459876916157822,0.167666261281995
"JPA",28,"DNKA","C612_C6",0.0292105727980683,0.158322576947978
"JPA",28,"DNKA","C612_C7",-0.175784463418557,0.134801010362369
"JPA",28,"DNKA","C612_C8",-0.0579450615114701,0.177905796882472
"JPA",28,"ESXC","C05_C2",-0.266342142966747,0.2196235597413
"JPA",28,"ESXC","C05_C3",-0.146868062926404,0.159558881543394
"JPA",28,"ESXC","C05_C4",-0.109390241199465,0.212696317313013
"JPA",28,"ESXC","C05_C5",0.0523962564483159,0.213305140994613
"JPA",28,"ESXC","C05_C6",0.043952693442231,0.172610268058624
"JPA",28,"ESXC","C612_C2",-0.213780954903993,0.150148282156854
"JPA",28,"ESXC","C612_C3",-0.225957603841313,0.19571166002135
"JPA",28,"ESXC","C612_C4",-0.19151903148747,0.202700073513548
"JPA",28,"ESXC","C612_C5",-0.127664006456861,0.203938506636348
"JPA",28,"ESXC","C612_C6",-0.0337920665719252,0.192120705052276
"JPA",28,"ESXC","C612_C7",-0.325270111369272,0.164692255410415
"JPA",28,"ESXC","C612_C8",-0.117208859163641,0.217166995065946
"JPA",28,"FDSC","C05_C2",0.356934640657468,0.180578613517047
"JPA",28,"FDSC","C05_C3",0.185980890788673,0.135101059903529
"JPA",28,"FDSC","C05_C4",0.14536813529027,0.176647154317018
"JPA",28,"FDSC","C05_C5",-0.123751475514516,0.187792764959855
"JPA",28,"FDSC","C05_C6",0.0998900880342323,0.146061482286651
"JPA",28,"FDSC","C612_C2",0.0404696388095261,0.128030950963974
"JPA",28,"FDSC","C612_C3",-0.0258255565463002,0.166206779781656
"JPA",28,"FDSC","C612_C4",-0.0952392760675416,0.171068533949622
"JPA",28,"FDSC","C612_C5",-0.122156524113189,0.176601027720265
"JPA",28,"FDSC","C612_C6",0.284613221041072,0.161622132722963
"JPA",28,"FDSC","C612_C7",0.020752930512878,0.139158965693823
"JPA",28,"FDSC","C612_C8",0.277018750048507,0.177833638539441
"JPA",28,"GOVG","C05_C2",0.0560982803897219,0.184956250331132
"JPA",28,"GOVG","C05_C3",-0.123350604196585,0.134594723201228
"JPA",28,"GOVG","C05_C4",0.0386643802462396,0.175014473649607
"JPA",28,"GOVG","C05_C5",0.057082842872508,0.177577853036465
"JPA",28,"GOVG","C05_C6",-0.143937309918902,0.145488540021449
"JPA",28,"GOVG","C612_C2",0.0324534418593231,0.125248590271193
"JPA",28,"GOVG","C612_C3",-0.048724090988667,0.159709272001222
"JPA",28,"GOVG","C612_C4",0.0961999579816307,0.165881925852652
"JPA",28,"GOVG","C612_C5",-0.189147710653925,0.169756290565152
"JPA",28,"GOVG","C612_C6",0.221259932729294,0.163540973266367
"JPA",28,"GOVG","C612_C7",0.283631612481237,0.137347540375445
"JPA",28,"GOVG","C612_C8",0.237474706792107,0.18349670495639
"JPA",28,"VLNC","C05_C2",-0.0759431207761197,0.177185176635142
"JPA",28,"VLNC","C05_C3",-0.0546270368106018,0.129660479789176
"JPA",28,"VLNC","C05_C4",0.0371148392829516,0.166777476626291
"JPA",28,"VLNC","C05_C5",0.00665539432953062,0.173081544985629
"JPA",28,"VLNC","C05_C6",0.0144422038486509,0.139746988400798
"JPA",28,"VLNC","C612_C2",0.126921608677523,0.12311218484473
"JPA",28,"VLNC","C612_C3",-0.0146947871401907,0.15790311005691
"JPA",28,"VLNC","C612_C4",-0.103239165948458,0.165509095385412
"JPA",28,"VLNC","C612_C5",0.0644803042440408,0.1666036388243
"JPA",28,"VLNC","C612_C6",0.232391782180268,0.15658598292799
"JPA",28,"VLNC","C612_C7",0.0149015426108987,0.134135083151924
"JPA",28,"VLNC","C612_C8",0.197059637395603,0.177071424338301
"JPA",28,"SCSP","C05_C2",-0.0590609845885739,0.313410970438838
"JPA",28,"SCSP","C05_C3",-0.465857092722488,0.218243198514813
"JPA",28,"SCSP","C05_C4",-0.477378482479679,0.277712970168022
"JPA",28,"SCSP","C05_C5",-0.457054367072685,0.275594922458066
"JPA",28,"SCSP","C05_C6",-0.397843383716441,0.233272507013775
"JPA",28,"SCSP","C612_C2",0.160374336843017,0.186636786424573
"JPA",28,"SCSP","C612_C3",0.0781597669915158,0.238226229242714
"JPA",28,"SCSP","C612_C4",0.576559594853659,0.274705350269129
"JPA",28,"SCSP","C612_C5",0.300393715548105,0.270529040807389
"JPA",28,"SCSP","C612_C6",0.491527216343069,0.270605458229064
"JPA",28,"SCSP","C612_C7",0.119263872826062,0.202908861354131
"JPA",28,"SCSP","C612_C8",-0.147685062837577,0.249747273803162
"JPA",28,"SCHL","C05_C2",-0.117104661798184,0.253653115716857
"JPA",28,"SCHL","C05_C3",-0.324021611085533,0.184672900445426
"JPA",28,"SCHL","C05_C4",-0.108951273858816,0.251269671712598
"JPA",28,"SCHL","C05_C5",-0.129305204674153,0.25511449157924
"JPA",28,"SCHL","C05_C6",-0.225062127930858,0.200218974355888
"JPA",28,"SCHL","C612_C2",0.153346531494174,0.177065434977525
"JPA",28,"SCHL","C612_C3",-0.215234658163263,0.227181999051525
"JPA",28,"SCHL","C612_C4",0.476416607492806,0.243698600485547
"JPA",28,"SCHL","C612_C5",0.12182161958411,0.236541453986374
"JPA",28,"SCHL","C612_C6",0.252455380621098,0.231831509049835
"JPA",28,"SCHL","C612_C7",0.0875048278061409,0.192674345166053
