"model","pv_draw_id","mediator","estimate","std.error"
"UHSES",49,"SCSP",-0.382598196394516,0.279954366238071
"UHSES",49,"SCHL",0.300854864539492,0.279150604091697
"UHSES",50,"DNKA",0.151126926711332,0.204750503927062
"UHSES",50,"ESXC",0.862853883608559,0.239437874372326
"UHSES",50,"FDSC",0.752467612298612,0.192819137056053
"UHSES",50,"GOVG",0.338838500940684,0.210499481218042
"UHSES",50,"VLNC",0.446030324091177,0.19908402491099
"UHSES",50,"SCSP",-0.359325457698591,0.27884783663664
"UHSES",50,"SCHL",0.263301043178477,0.27849886103392
"UHSES",51,"DNKA",0.157841154636315,0.203871212024075
"UHSES",51,"ESXC",0.869656929928603,0.239072849945152
"UHSES",51,"FDSC",0.732269298332966,0.192698609517647
"UHSES",51,"GOVG",0.343364918449173,0.210878423312597
"UHSES",51,"VLNC",0.443361619789107,0.198422481598382
"UHSES",51,"SCSP",-0.351630955633795,0.279305243331585
"UHSES",51,"SCHL",0.243071236081916,0.278701720840562
"UHSES",52,"DNKA",0.153823264954152,0.203919644493141
"UHSES",52,"ESXC",0.884234297666187,0.238882190426682
"UHSES",52,"FDSC",0.739864139924559,0.192453201651575
"UHSES",52,"GOVG",0.334891932834487,0.210529420747776
"UHSES",52,"VLNC",0.448203452057817,0.198915810634522
"UHSES",52,"SCSP",-0.357670200436951,0.279099680027798
"UHSES",52,"SCHL",0.278208700214182,0.278369371415247
"UHSES",53,"DNKA",0.158091500307258,0.204095777813488
"UHSES",53,"ESXC",0.904304320208677,0.238657312111287
"UHSES",53,"FDSC",0.781416127564884,0.192976709618855
"UHSES",53,"GOVG",0.343308805564983,0.210192852262555
"UHSES",53,"VLNC",0.432783090403964,0.198875703966528
"UHSES",53,"SCSP",-0.32799027113786,0.28068684728394
"UHSES",53,"SCHL",0.273881348857534,0.2793027674393
"UHSES",54,"DNKA",0.155645683990582,0.204357998526325
"UHSES",54,"ESXC",0.91649561635695,0.239419880236085
"UHSES",54,"FDSC",0.74557513065853,0.193616061208986
"UHSES",54,"GOVG",0.332446877005905,0.210973126613094
"UHSES",54,"VLNC",0.439027839677312,0.198544754359767
"UHSES",54,"SCSP",-0.36645891772072,0.281182940328375
"UHSES",54,"SCHL",0.266752054047178,0.278753641725602
"UHSES",55,"DNKA",0.153216090005272,0.20472478597365
"UHSES",55,"ESXC",0.876712542187133,0.239634865844755
"UHSES",55,"FDSC",0.731786114751835,0.193321916501278
"UHSES",55,"GOVG",0.32660804467247,0.211557878126467
"UHSES",55,"VLNC",0.429469663653803,0.199223413483128
"UHSES",55,"SCSP",-0.338576465695371,0.281347354707807
"UHSES",55,"SCHL",0.280450483565956,0.279961007243195
"UHSES",56,"DNKA",0.156405218762538,0.204083780385194
"UHSES",56,"ESXC",0.86563164736297,0.239180037790838
"UHSES",56,"FDSC",0.737971338607013,0.192354082944934
"UHSES",56,"GOVG",0.321811598344019,0.210599928648564
"UHSES",56,"VLNC",0.443200154465563,0.198297815197535
"UHSES",56,"SCSP",-0.332212802341807,0.279718837603885
"UHSES",56,"SCHL",0.273026421216904,0.277792618688816
"UHSES",57,"DNKA",0.168615914919356,0.203876122168475
"UHSES",57,"ESXC",0.876388527869936,0.238183231120466
"UHSES",57,"FDSC",0.754095227987445,0.192470434097066
"UHSES",57,"GOVG",0.33477215101921,0.210161353120502
"UHSES",57,"VLNC",0.44243642649488,0.198541813760371
"UHSES",57,"SCSP",-0.36925871186188,0.278955851371068
"UHSES",57,"SCHL",0.282463923819391,0.277951003288676
"UHSES",58,"DNKA",0.150533815057246,0.203914711303624
"UHSES",58,"ESXC",0.879977486566357,0.238003349911158
"UHSES",58,"FDSC",0.756852583071477,0.192717793827328
"UHSES",58,"GOVG",0.317813562414828,0.210902655062642
"UHSES",58,"VLNC",0.454728277744761,0.199007913815059
"UHSES",58,"SCSP",-0.341355497046107,0.2796292490876
"UHSES",58,"SCHL",0.276132905322267,0.279921024448699
"UHSES",59,"DNKA",0.170909505193537,0.203837561042511
"UHSES",59,"ESXC",0.89195530642863,0.238746256958574
"UHSES",59,"FDSC",0.711736510759363,0.192545489411037
"UHSES",59,"GOVG",0.357562480985412,0.210522461533792
"UHSES",59,"VLNC",0.437243873727628,0.198866247492563
"UHSES",59,"SCSP",-0.354242897603094,0.279212674274242
"UHSES",59,"SCHL",0.266049044178297,0.277170379422282
"UHSES",60,"DNKA",0.17576515867061,0.203798012711383
"UHSES",60,"ESXC",0.879705281052632,0.239205267218674
"UHSES",60,"FDSC",0.722001165446036,0.192736236656301
"UHSES",60,"GOVG",0.343483357333702,0.211116522033159
"UHSES",60,"VLNC",0.437770208893749,0.198452124903499
"UHSES",60,"SCSP",-0.337641918176023,0.279279381312663
"UHSES",60,"SCHL",0.282639540824623,0.27798048754165
"UHSES",61,"DNKA",0.161086592558733,0.203668871157525
"UHSES",61,"ESXC",0.915122717808896,0.238999047180695
"UHSES",61,"FDSC",0.724423526607811,0.19224014481934
"UHSES",61,"GOVG",0.340351013929719,0.211022303049112
"UHSES",61,"VLNC",0.43653730347561,0.19876419031156
"UHSES",61,"SCSP",-0.3510028791582,0.279227486943241
"UHSES",61,"SCHL",0.266063972164549,0.279061795073246
"UHSES",62,"DNKA",0.146245763920124,0.203865208964941
"UHSES",62,"ESXC",0.856352499781535,0.239357543052769
"UHSES",62,"FDSC",0.726716876421285,0.192331012104382
"UHSES",62,"GOVG",0.342612736881442,0.210398783078308
"UHSES",62,"VLNC",0.439349246402361,0.198400339456028
"UHSES",62,"SCSP",-0.358098830434138,0.278827254600213
"UHSES",62,"SCHL",0.273962509517451,0.278258849155439
"UHSES",63,"DNKA",0.133759841458056,0.204282089677184
"UHSES",63,"ESXC",0.879266506725863,0.239312443385196
"UHSES",63,"FDSC",0.774149283158349,0.193439359505117
"UHSES",63,"GOVG",0.334530875849419,0.2108598255697
"UHSES",63,"VLNC",0.454695665562783,0.198692924584988
"UHSES",63,"SCSP",-0.380236218658282,0.279751766437351
"UHSES",63,"SCHL",0.293873779225654,0.279165213060458
"UHSES",64,"DNKA",0.181741087509965,0.204027829201524
"UHSES",64,"ESXC",0.873915101514251,0.238670544951076
"UHSES",64,"FDSC",0.764988972921106,0.194194306374421
"UHSES",64,"GOVG",0.390453958990554,0.213220230840181
"UHSES",64,"VLNC",0.455861510737447,0.200001017709035
"UHSES",64,"SCSP",-0.383260333057479,0.279852458654019
"UHSES",64,"SCHL",0.205156180804573,0.27760845503394
"UHSES",65,"DNKA",0.167781484167669,0.203655035569472
"UHSES",65,"ESXC",0.872083087837057,0.238311243646326
"UHSES",65,"FDSC",0.738429575476791,0.192530489508533
"UHSES",65,"GOVG",0.340198196979936,0.210821650033577
"UHSES",65,"VLNC",0.448683997229582,0.198698218729866
"UHSES",65,"SCSP",-0.354583798695064,0.279393226613048
"UHSES",65,"SCHL",0.262522354049535,0.278467739254594
"UHSES",66,"DNKA",0.166949930279065,0.203556606587861
"UHSES",66,"ESXC",0.879468456099677,0.238793726597437
"UHSES",66,"FDSC",0.744804934440544,0.192594762170431
"UHSES",66,"GOVG",0.331581788311322,0.21074921804327
"UHSES",66,"VLNC",0.438289814177016,0.198419233907659
"UHSES",66,"SCSP",-0.35351373929436,0.279229157790406
"UHSES",66,"SCHL",0.258984067726135,0.278282350782384
"UHSES",67,"DNKA",0.163497755602577,0.203681111472117
"UHSES",67,"ESXC",0.87243204750302,0.239220496907488
"UHSES",67,"FDSC",0.741655900671354,0.192503380804828
"UHSES",67,"GOVG",0.344632832297673,0.210988233154976
"UHSES",67,"VLNC",0.452538822458495,0.19873243134144
"UHSES",67,"SCSP",-0.377167080907612,0.280521608935249
"UHSES",67,"SCHL",0.264209206860118,0.278503181003942
"UHSES",68,"DNKA",0.148442655035966,0.204337788836174
"UHSES",68,"ESXC",0.90292777102629,0.240221386766002
"UHSES",68,"FDSC",0.742555187329633,0.193600894096032
"UHSES",68,"GOVG",0.368309321779006,0.211125801945787
"UHSES",68,"VLNC",0.45878584983932,0.198492677052555
"UHSES",68,"SCSP",-0.399133310166608,0.280045319051642
"UHSES",68,"SCHL",0.265465581380065,0.278439403824996
"UHSES",69,"DNKA",0.156435381369813,0.203670638923684
"UHSES",69,"ESXC",0.851279736962243,0.239889418711467
"UHSES",69,"FDSC",0.735482389562605,0.192706553751123
"UHSES",69,"GOVG",0.350411449639229,0.210864216541128
"UHSES",69,"VLNC",0.445592943214822,0.199673494781989
"UHSES",69,"SCSP",-0.385263542353028,0.278657918601867
"UHSES",69,"SCHL",0.271488547069256,0.277965420606908
"UHSES",70,"DNKA",0.163246764339989,0.203477238624719
"UHSES",70,"ESXC",0.891253609011749,0.238270651508668
"UHSES",70,"FDSC",0.736972596448855,0.192454211607098
"UHSES",70,"GOVG",0.342612985314379,0.2107523812409
"UHSES",70,"VLNC",0.440725494250111,0.198246586019143
"UHSES",70,"SCSP",-0.352089781623898,0.279418264572148
"UHSES",70,"SCHL",0.2520910304023,0.278690969226695
"UHSES",71,"DNKA",0.168102822306787,0.204091706277642
"UHSES",71,"ESXC",0.87044971769819,0.239113595709143
"UHSES",71,"FDSC",0.758293596420725,0.192535624066574
"UHSES",71,"GOVG",0.333247756115883,0.21119470072709
"UHSES",71,"VLNC",0.44221427032873,0.198634561078759
"UHSES",71,"SCSP",-0.36307807309791,0.279614964062563
"UHSES",71,"SCHL",0.26463967751211,0.277870870384733
"UHSES",72,"DNKA",0.167064682224414,0.20389057463034
"UHSES",72,"ESXC",0.881071842444602,0.239834394719
"UHSES",72,"FDSC",0.733685412946537,0.192651250813569
"UHSES",72,"GOVG",0.319850874344987,0.211005163602421
"UHSES",72,"VLNC",0.445515661939536,0.19875662469235
"UHSES",72,"SCSP",-0.347927121745607,0.280745705610824
"UHSES",72,"SCHL",0.301403360899725,0.279707986909094
"UHSES",73,"DNKA",0.17033763747921,0.203389251765264
"UHSES",73,"ESXC",0.883497706053684,0.238309125516
"UHSES",73,"FDSC",0.763398994594669,0.193210898600207
"UHSES",73,"GOVG",0.353999267387664,0.21115114461706
"UHSES",73,"VLNC",0.472014667351602,0.199655301852456
"UHSES",73,"SCSP",-0.388908314902132,0.280883941575978
"UHSES",73,"SCHL",0.27833871587694,0.279916070900762
"UHSES",74,"DNKA",0.155134307668906,0.203785808580961
"UHSES",74,"ESXC",0.875154422088203,0.239022283680894
"UHSES",74,"FDSC",0.735647249913933,0.192498848531829
"UHSES",74,"GOVG",0.331792536481915,0.210576084963465
"UHSES",74,"VLNC",0.441265415233636,0.198645341409504
"UHSES",74,"SCSP",-0.361066310277574,0.279091045615462
"UHSES",74,"SCHL",0.272248520806568,0.277800899495914
"UHSES",75,"DNKA",0.15889369768679,0.203738553725967
"UHSES",75,"ESXC",0.878341527038766,0.238854087891013
"UHSES",75,"FDSC",0.737338389095948,0.193326963741737
"UHSES",75,"GOVG",0.358546389363118,0.21156186768832
"UHSES",75,"VLNC",0.444255894743852,0.198624830621817
"UHSES",75,"SCSP",-0.367323078243537,0.279966135659822
"UHSES",75,"SCHL",0.254249396605363,0.277050202843581
"UHSES",76,"DNKA",0.157558562873757,0.203078034595707
"UHSES",76,"ESXC",0.877980095397802,0.239207081679695
"UHSES",76,"FDSC",0.726089974554585,0.191890339629856
"UHSES",76,"GOVG",0.349180861693542,0.210808524671173
"UHSES",76,"VLNC",0.471657926564098,0.198938526747992
"UHSES",76,"SCSP",-0.366137926263239,0.279380316966562
"UHSES",76,"SCHL",0.291598671287663,0.279323540623835
"UHSES",77,"DNKA",0.150650406278013,0.203714442281075
"UHSES",77,"ESXC",0.84503582856921,0.239801490778686
"UHSES",77,"FDSC",0.760259793755682,0.192652011802007
"UHSES",77,"GOVG",0.334450735632357,0.210183635938773
"UHSES",77,"VLNC",0.429941771549276,0.198675968968175
"UHSES",77,"SCSP",-0.375728062348019,0.280290255469424
"UHSES",77,"SCHL",0.287842093381643,0.278475118039731
"UHSES",78,"DNKA",0.113928737579012,0.204758945864273
"UHSES",78,"ESXC",0.89561269948879,0.239936193436643
"UHSES",78,"FDSC",0.764861809218676,0.193354777236869
"UHSES",78,"GOVG",0.334539848742646,0.21183035001291
"UHSES",78,"VLNC",0.458721917649913,0.200575345240169
"UHSES",78,"SCSP",-0.332205396645319,0.281827487734483
"UHSES",78,"SCHL",0.32793326863379,0.282053902142515
"UHSES",79,"DNKA",0.143461671084641,0.204436365312198
"UHSES",79,"ESXC",0.889797761099049,0.237999317681589
"UHSES",79,"FDSC",0.791188676441889,0.192851622752828
"UHSES",79,"GOVG",0.345900268736199,0.210997713470315
"UHSES",79,"VLNC",0.481788598910448,0.199126440857429
"UHSES",79,"SCSP",-0.376000693678128,0.279797407152711
"UHSES",79,"SCHL",0.277289512477352,0.280438604260214
"UHSES",80,"DNKA",0.170926179831336,0.203648847665789
"UHSES",80,"ESXC",0.880792005420388,0.239645702916573
"UHSES",80,"FDSC",0.760515560896426,0.192532109803637
"UHSES",80,"GOVG",0.345940956517729,0.210441946143015
"UHSES",80,"VLNC",0.425466858099295,0.198678214797176
"UHSES",80,"SCSP",-0.401884258222951,0.279356586937089
"UHSES",80,"SCHL",0.281777711662571,0.278743114735542
"UHSES",81,"DNKA",0.150426148500136,0.20391024135285
"UHSES",81,"ESXC",0.879714459852198,0.238978839689089
"UHSES",81,"FDSC",0.732836568877761,0.192540636031927
"UHSES",81,"GOVG",0.344986018499181,0.210852251988781
"UHSES",81,"VLNC",0.449420045613733,0.198851350482666
"UHSES",81,"SCSP",-0.335312672203218,0.279755366595121
"UHSES",81,"SCHL",0.265869792607241,0.27847935232597
"UHSES",82,"DNKA",0.120149555609805,0.20545949877538
"UHSES",82,"ESXC",0.891131476926412,0.238789524313022
"UHSES",82,"FDSC",0.755440636539142,0.192640279532612
"UHSES",82,"GOVG",0.330347788032282,0.210425609228971
"UHSES",82,"VLNC",0.430926649649479,0.199543289852509
"UHSES",82,"SCSP",-0.347889646661002,0.279714400453876
"UHSES",82,"SCHL",0.306858630761906,0.281875687118536
"UHSES",83,"DNKA",0.14440381163986,0.203825540619003
"UHSES",83,"ESXC",0.867591973828591,0.238981506518259
"UHSES",83,"FDSC",0.761495502258815,0.193171162392235
"UHSES",83,"GOVG",0.328411246659511,0.210435241354536
"UHSES",83,"VLNC",0.444148456666475,0.197993732142807
"UHSES",83,"SCSP",-0.339862805600374,0.279779747195388
"UHSES",83,"SCHL",0.261355277553612,0.279149743060799
"UHSES",84,"DNKA",0.15870155940777,0.203567386069346
"UHSES",84,"ESXC",0.867549238838452,0.238428586467749
"UHSES",84,"FDSC",0.738502225013103,0.192609767285778
"UHSES",84,"GOVG",0.344783123981443,0.210892554488426
"UHSES",84,"VLNC",0.442001865212,0.198355163814288
"UHSES",84,"SCSP",-0.359085066508853,0.279963432323168
"UHSES",84,"SCHL",0.266140540941077,0.278294467978268
"UHSES",85,"DNKA",0.117676691446107,0.205284445047299
"UHSES",85,"ESXC",0.83276788145342,0.239355707555843
"UHSES",85,"FDSC",0.720451577863367,0.192272262582348
"UHSES",85,"GOVG",0.323533302863085,0.210713519129163
"UHSES",85,"VLNC",0.44244459627522,0.198782836938878
"UHSES",85,"SCSP",-0.319302248923306,0.282425187776103
"UHSES",85,"SCHL",0.269810604431245,0.279038576047657
"UHSES",86,"DNKA",0.144949423845927,0.204004603718342
"UHSES",86,"ESXC",0.855569476288139,0.238921248963929
"UHSES",86,"FDSC",0.739340179630585,0.19280877965192
"UHSES",86,"GOVG",0.348558943637663,0.21089175748328
"UHSES",86,"VLNC",0.454821533785452,0.198940732305417
"UHSES",86,"SCSP",-0.347446540877526,0.2792406165435
"UHSES",86,"SCHL",0.238776493530981,0.278853689160558
"UHSES",87,"DNKA",0.151787996356515,0.204733293596583
"UHSES",87,"ESXC",0.881630837520608,0.239577306962824
"UHSES",87,"FDSC",0.776365100521392,0.194073527513844
"UHSES",87,"GOVG",0.334819924926201,0.211138751551359
"UHSES",87,"VLNC",0.454722028819284,0.199122569110066
"UHSES",87,"SCSP",-0.399253020533906,0.280109198639872
"UHSES",87,"SCHL",0.286165614634878,0.280054629871043
"UHSES",88,"DNKA",0.167463941240312,0.204030680916757
"UHSES",88,"ESXC",0.88061535435214,0.239517189064567
"UHSES",88,"FDSC",0.769638066477353,0.192968879497936
"UHSES",88,"GOVG",0.331845303568508,0.210959907250812
"UHSES",88,"VLNC",0.447472433218567,0.198554513081573
"UHSES",88,"SCSP",-0.394592990995797,0.280432853439211
"UHSES",88,"SCHL",0.287776665707737,0.279399089482838
"UHSES",89,"DNKA",0.134293746995854,0.203634520083625
"UHSES",89,"ESXC",0.875386612721596,0.238419534682775
"UHSES",89,"FDSC",0.755867517170365,0.192958159761399
"UHSES",89,"GOVG",0.343987012928978,0.210779273189656
"UHSES",89,"VLNC",0.443092345421455,0.198570181715202
"UHSES",89,"SCSP",-0.354514578432674,0.279245861052409
"UHSES",89,"SCHL",0.251287480707061,0.27871864102933
"UHSES",90,"DNKA",0.165294330094223,0.203223293023366
"UHSES",90,"ESXC",0.880492883785567,0.238271726969761
"UHSES",90,"FDSC",0.741088200914307,0.19242109765163
"UHSES",90,"GOVG",0.338189882193345,0.210788106262329
"UHSES",90,"VLNC",0.451309094432435,0.198725058768336
"UHSES",90,"SCSP",-0.349585417077848,0.279799695748013
"UHSES",90,"SCHL",0.283255379652954,0.278010209674953
"UHSES",91,"DNKA",0.149788210928039,0.203554536324346
"UHSES",91,"ESXC",0.891931607351065,0.238743067969631
"UHSES",91,"FDSC",0.735831583669068,0.192557538849425
"UHSES",91,"GOVG",0.341030055087909,0.21097888699599
"UHSES",91,"VLNC",0.44549334667099,0.198756986589181
"UHSES",91,"SCSP",-0.38077363729286,0.279000032505187
"UHSES",91,"SCHL",0.263313475515842,0.27867889364893
"UHSES",92,"DNKA",0.167463089878628,0.204433225717465
"UHSES",92,"ESXC",0.88570538860145,0.239052926252642
"UHSES",92,"FDSC",0.760502329974893,0.192266812841021
"UHSES",92,"GOVG",0.336303396561293,0.210135769054754
"UHSES",92,"VLNC",0.459850668466453,0.198814177972586
"UHSES",92,"SCSP",-0.365337955125903,0.279755725753607
"UHSES",92,"SCHL",0.275457975529637,0.278237178180161
"UHSES",93,"DNKA",0.15982018294707,0.203843471776941
"UHSES",93,"ESXC",0.875523223537246,0.238633888529105
"UHSES",93,"FDSC",0.747941066467809,0.192326369786261
"UHSES",93,"GOVG",0.343023091568792,0.210643361442188
"UHSES",93,"VLNC",0.472608964369052,0.199429709573301
"UHSES",93,"SCSP",-0.348643893401397,0.27967872922347
"UHSES",93,"SCHL",0.255489521901844,0.278296760690805
"UHSES",94,"DNKA",0.171680865264959,0.203095118316586
"UHSES",94,"ESXC",0.867188535784547,0.239601213226448
"UHSES",94,"FDSC",0.758802418919705,0.192647514561779
"UHSES",94,"GOVG",0.340036314257472,0.21057763223113
"UHSES",94,"VLNC",0.445636388591193,0.198523483096534
"UHSES",94,"SCSP",-0.354122238203045,0.279582483158846
"UHSES",94,"SCHL",0.263644112583614,0.278348842517852
"UHSES",95,"DNKA",0.157141482707377,0.203981465245466
"UHSES",95,"ESXC",0.873999327178772,0.238571224415319
"UHSES",95,"FDSC",0.743690668850878,0.192149984145843
"UHSES",95,"GOVG",0.340443963004827,0.210526341767088
"UHSES",95,"VLNC",0.435887637398566,0.198730461368952
"UHSES",95,"SCSP",-0.364780769520524,0.279144943619329
"UHSES",95,"SCHL",0.268767198925476,0.277671469878037
"UHSES",96,"DNKA",0.161294779095367,0.203855283915512
"UHSES",96,"ESXC",0.884027868242971,0.239016782996047
"UHSES",96,"FDSC",0.766522546389726,0.192238354577141
"UHSES",96,"GOVG",0.332894178031097,0.210449367526206
"UHSES",96,"VLNC",0.437727766111806,0.198913146533392
"UHSES",96,"SCSP",-0.365528015547672,0.279830924088304
"UHSES",96,"SCHL",0.298187549626024,0.280266949182219
"UHSES",97,"DNKA",0.162989063544888,0.203914331034267
"UHSES",97,"ESXC",0.873375095384764,0.239366782690066
"UHSES",97,"FDSC",0.775564993671457,0.19278916112049
"UHSES",97,"GOVG",0.332950739868082,0.210387370149031
"UHSES",97,"VLNC",0.455498718917968,0.199113993544036
"UHSES",97,"SCSP",-0.35231761910935,0.280213573215971
"UHSES",97,"SCHL",0.252527049930439,0.278791124969703
"UHSES",98,"DNKA",0.1563986793882,0.203591435097121
"UHSES",98,"ESXC",0.852186066290991,0.239315490636708
"UHSES",98,"FDSC",0.768082780085968,0.193057041624881
"UHSES",98,"GOVG",0.336102427959618,0.210876535001219
"UHSES",98,"VLNC",0.427040326789083,0.199164501211158
"UHSES",98,"SCSP",-0.362900399144096,0.280785282392572
"UHSES",98,"SCHL",0.243889600846617,0.277290803882051
"UHSES",99,"DNKA",0.140157184260514,0.20407542900555
"UHSES",99,"ESXC",0.876382555214856,0.238512733305707
"UHSES",99,"FDSC",0.753151454058476,0.19293236320506
"UHSES",99,"GOVG",0.322458639828932,0.210332707023496
"UHSES",99,"VLNC",0.440558562449518,0.198461863412964
"UHSES",99,"SCSP",-0.341593705996166,0.279648852537752
"UHSES",99,"SCHL",0.273248528474044,0.279242348831449
"UHSES",100,"DNKA",0.161627016192616,0.202736435833422
"UHSES",100,"ESXC",0.863177209116277,0.237613363156103
"UHSES",100,"FDSC",0.746900440352692,0.191652005153264
"UHSES",100,"GOVG",0.354616075035215,0.210431644219054
"UHSES",100,"VLNC",0.435164594828235,0.198767611075366
"UHSES",100,"SCSP",-0.351821642927351,0.279754424580692
"UHSES",100,"SCHL",0.26726420523973,0.277776332794423
"JPA",1,"DNKA",0.23777811219223,0.149164881097833
"JPA",1,"ESXC",0.457865691694219,0.183288430486558
"JPA",1,"FDSC",0.694556694741749,0.139386681111311
"JPA",1,"GOVG",0.1560173782616,0.154539035143586
"JPA",1,"VLNC",0.63914011473259,0.142619977000047
"JPA",1,"SCSP",-0.0997471587945078,0.223700141060445
"JPA",1,"SCHL",0.143644481725173,0.17828761627569
"JPA",2,"DNKA",0.242626194776855,0.149076791051629
"JPA",2,"ESXC",0.457202932906452,0.182848646692982
"JPA",2,"FDSC",0.688899760049654,0.13916078262484
"JPA",2,"GOVG",0.143094512872135,0.154510998914748
"JPA",2,"VLNC",0.635748915607989,0.142723966925731
"JPA",2,"SCSP",-0.0839082083772635,0.223456788078558
"JPA",2,"SCHL",0.11285302713034,0.178731602559707
"JPA",3,"DNKA",0.23774837477374,0.148896672936619
"JPA",3,"ESXC",0.474682293449193,0.182581487682267
"JPA",3,"FDSC",0.701628848658964,0.139088852852877
"JPA",3,"GOVG",0.146135902085965,0.154226527518163
"JPA",3,"VLNC",0.656783861478095,0.142418262758042
"JPA",3,"SCSP",-0.0811433457915872,0.222970428401856
"JPA",3,"SCHL",0.140923165974869,0.178623825996115
"JPA",4,"DNKA",0.243624898179191,0.14879679250899
"JPA",4,"ESXC",0.464530224164525,0.182881102292824
"JPA",4,"FDSC",0.703360695767516,0.139131621063088
"JPA",4,"GOVG",0.15769649488448,0.15409972243459
"JPA",4,"VLNC",0.66043928878466,0.142426982467106
"JPA",4,"SCSP",-0.092681421849369,0.22314092386473
"JPA",4,"SCHL",0.126159657077087,0.178147000160908
"JPA",5,"DNKA",0.255078616984113,0.149182017696259
"JPA",5,"ESXC",0.462478110764832,0.183242679115067
"JPA",5,"FDSC",0.699531217675827,0.139259110815608
"JPA",5,"GOVG",0.145740235094589,0.154102404057717
"JPA",5,"VLNC",0.665326452743883,0.142661855426046
"JPA",5,"SCSP",-0.102794260281488,0.223208646326405
"JPA",5,"SCHL",0.132590697453162,0.178348378807646
"JPA",6,"DNKA",0.246951935224002,0.148739441978828
"JPA",6,"ESXC",0.46787367952198,0.182534358202782
"JPA",6,"FDSC",0.692334191396128,0.138993036960691
"JPA",6,"GOVG",0.136869954857602,0.15424548770664
"JPA",6,"VLNC",0.657547980152419,0.142806439141499
"JPA",6,"SCSP",-0.0978875142322864,0.22318539710266
"JPA",6,"SCHL",0.132871979238912,0.178205173949587
"JPA",7,"DNKA",0.237777352603017,0.149040406371083
"JPA",7,"ESXC",0.466634906287018,0.182957284380464
"JPA",7,"FDSC",0.712828687484391,0.139343526067885
"JPA",7,"GOVG",0.140007241414021,0.154243813441003
"JPA",7,"VLNC",0.649082629614406,0.142727470996667
"JPA",7,"SCSP",-0.0986150550635579,0.22323789183555
"JPA",7,"SCHL",0.136753235964445,0.179314916615838
"JPA",8,"DNKA",0.253040374980763,0.149089268853697
"JPA",8,"ESXC",0.470443938837236,0.182523874879669
"JPA",8,"FDSC",0.700745832739227,0.139141600935318
"JPA",8,"GOVG",0.152061779760001,0.154277257153018
"JPA",8,"VLNC",0.652206148414666,0.142495244224268
"JPA",8,"SCSP",-0.113739370539913,0.223377080598021
"JPA",8,"SCHL",0.1292928988243,0.178544699690983
"JPA",9,"DNKA",0.241016862256104,0.148547952921118
"JPA",9,"ESXC",0.476719050952715,0.182671480348146
"JPA",9,"FDSC",0.718489576711485,0.139046749028345
"JPA",9,"GOVG",0.145506399466335,0.154233660795715
"JPA",9,"VLNC",0.674336779574392,0.142741261280872
"JPA",9,"SCSP",-0.0997819213588541,0.22323284826781
"JPA",9,"SCHL",0.162385711725676,0.178890934867059
"JPA",10,"DNKA",0.245174783377747,0.149120732914715
"JPA",10,"ESXC",0.472862038092267,0.182218957976471
"JPA",10,"FDSC",0.70815947808384,0.139248890360409
"JPA",10,"GOVG",0.140064840575869,0.154314198429231
"JPA",10,"VLNC",0.641259937450081,0.142485758112841
"JPA",10,"SCSP",-0.103977708869904,0.223883943766347
"JPA",10,"SCHL",0.130971633522133,0.178447235344091
"JPA",11,"DNKA",0.238203049411662,0.149024253451998
"JPA",11,"ESXC",0.489313206653508,0.18237770826958
"JPA",11,"FDSC",0.699272996336135,0.139086190447843
"JPA",11,"GOVG",0.147171944467107,0.15420113521485
"JPA",11,"VLNC",0.65355951847206,0.142590020284886
"JPA",11,"SCSP",-0.0790586927409453,0.223489984753164
"JPA",11,"SCHL",0.133351307148387,0.178460502340094
"JPA",12,"DNKA",0.239585662766165,0.148954325015724
"JPA",12,"ESXC",0.472297215265472,0.182644317586326
"JPA",12,"FDSC",0.69872444559693,0.138907493922496
"JPA",12,"GOVG",0.146785592043565,0.153949055236346
"JPA",12,"VLNC",0.655222400304609,0.142439911060242
"JPA",12,"SCSP",-0.0804168152061437,0.223034320584113
"JPA",12,"SCHL",0.130784675112171,0.178580689479687
"JPA",13,"DNKA",0.238293629875277,0.149272084114428
"JPA",13,"ESXC",0.47528331004566,0.182930011666637
"JPA",13,"FDSC",0.714855618424135,0.139477895016591
"JPA",13,"GOVG",0.135567034967552,0.154799419606391
"JPA",13,"VLNC",0.662734919162717,0.14293126895514
"JPA",13,"SCSP",-0.1216455824507,0.224287658071177
"JPA",13,"SCHL",0.146201280488419,0.17955725172374
"JPA",14,"DNKA",0.233772457203823,0.149241313329112
"JPA",14,"ESXC",0.44850821317282,0.182974599464377
"JPA",14,"FDSC",0.702206506781224,0.138940803582875
"JPA",14,"GOVG",0.152662503963858,0.154410499535398
"JPA",14,"VLNC",0.657154769486445,0.142701008293117
"JPA",14,"SCSP",-0.0857707605790459,0.223282403689185
"JPA",14,"SCHL",0.138499861265895,0.178515126785076
"JPA",15,"DNKA",0.250005125011168,0.149207364365438
"JPA",15,"ESXC",0.463929813067756,0.183734468419719
"JPA",15,"FDSC",0.695874206166783,0.139578804332284
"JPA",15,"GOVG",0.154221007980629,0.154437228255894
"JPA",15,"VLNC",0.647419856527385,0.143122847212734
"JPA",15,"SCSP",-0.0918440676813968,0.224206407401055
"JPA",15,"SCHL",0.121702628626844,0.179040256576167
"JPA",16,"DNKA",0.240082058905069,0.148860480696236
"JPA",16,"ESXC",0.468776590145347,0.182593216741801
"JPA",16,"FDSC",0.704786521579766,0.13907881197021
